ECG_R_Peaks,ECG_P_Peaks,ECG_Q_Peaks,ECG_S_Peaks,ECG_T_Peaks,QRS,RR Interval
2.176167232,-0.321280872,-0.456214981,-2.9411546,1.810400977,60,251
5.385403122,0.427765432,-0.368115284,-0.516951639,-0.270539735,42,237
4.692855006,0.091076665,-0.698422125,-0.861943657,-0.418682821,52,236
4.538404285,0.015841412,-0.931288423,-1.102841139,-0.716247719,32,245
3.549377554,-0.680507783,-0.892943047,-1.206969041,-0.878207937,23,249
4.912561269,0.313025011,-0.478175093,-0.637918413,-0.42503362,45,474
5.059263989,0.335710407,-0.541878672,-0.475580973,-0.170164281,22,238
4.917507042,0.101239777,-0.682979442,-0.97048181,-0.667112412,31,480
5.935771018,0.458031688,0.145125713,2.422049011,2.958743472,15,248
4.989474371,0.503611831,-0.362812217,-0.565108348,-0.255117487,31,237
4.927383747,0.338537583,-0.674522138,-0.928627882,-0.284588465,43,233
5.192033403,0.076366964,-0.658520861,-1.07463612,-0.198333284,28,232
4.930786779,0.2152248,-0.514727549,-0.658821145,-0.301945951,23,237
4.860638845,0.264387193,-0.623975511,-0.802775678,-0.11580666,32,238
5.089475929,0.355485293,-0.368601298,-0.469335957,0.025806357,30,231
5.884659673,0.227335454,-0.901948914,-1.842501298,1.651114902,18,476
5.67900525,0.970706326,0.06260486,-0.138513098,0.176117181,23,244
5.280669753,0.621967635,-0.267686285,-0.620353949,-0.375736838,38,249
5.452306418,0.577019686,-0.262511878,-0.457239487,-0.277742112,40,472
4.718774519,0.386441151,-0.723612592,-0.589372224,-0.276745466,20,244
4.962859269,0.323641602,-0.48324003,-0.759195548,-0.569559092,43,251
4.834080391,0.240202457,-0.731715595,-0.804909085,-0.201655819,39,243
4.824969096,0.252054293,-0.828024897,-0.887595116,-0.390140509,44,232
4.786761182,0.191549009,-0.709116383,-0.794739321,-0.468403202,23,472
5.114430473,0.476441979,-0.558429186,-0.564809933,-0.227842355,24,488
3.981709003,-0.049987852,-0.604114963,-2.619858442,0.930434607,17,236
5.541177643,0.349053888,-0.4608209,-0.597372876,-0.476469172,33,237
4.899783777,0.385949663,-0.614537311,-0.841606332,-0.662469396,39,247
4.351074097,-0.050710927,-0.810290954,-1.000598912,-0.318477122,42,252
4.751019253,-0.037410951,-0.31193999,-0.682291299,0.345058349,70,248
4.51298,0.074167513,-0.848966288,-0.971138404,-0.655725807,40,490
4.62796677,0.372470118,-0.48220379,-0.676264745,0.149202891,34,242
4.960498729,0.467148489,-0.411293555,-0.43692302,-0.136907011,30,249
4.841186685,0.610949662,-0.390626815,-0.577787247,0.048236887,41,249
4.894826418,0.605767434,-0.462964313,-0.613180887,-0.26348176,42,481
5.531695608,0.819410735,-0.301957223,-0.34410807,0.137206654,42,249
5.630830019,0.643498848,-0.257864738,-0.421830544,-0.256404589,36,248
5.467964553,0.671518135,-0.3427951,-0.514976988,-0.279265661,40,242
5.385789534,-0.131570911,-0.290851784,-2.169959883,1.149200518,17,244
4.651679419,0.439378403,-0.383905454,-0.674854247,-0.402956032,34,243
5.062650893,0.673138049,-0.428870534,-1.652322287,1.516688423,40,242
5.009931849,0.492887747,-0.344161461,-0.489785812,-0.002968888,54,245
7.036676019,1.359516455,0.714165129,0.686343016,6.254951549,22,484
4.873489774,0.531179596,-0.304376098,-0.532597157,-0.267012001,39,236
4.546106985,0.503936627,-0.589568061,-0.606292791,-0.069698454,40,246
4.945134891,-0.372640547,-1.011434577,-0.855711697,0.507679865,41,245
5.260707306,0.521660582,-0.477698716,-0.575864093,-0.002184415,41,235
4.804504077,0.437800199,-0.466291865,-0.432961595,-0.128056303,26,240
4.753226156,0.419409835,-0.429242213,-0.444419039,-0.09413657,24,236
5.828021091,-0.164306063,-0.792430945,-1.127050894,0.788148159,20,487
5.28595514,0.459295099,-0.262281255,-0.477242589,-0.016632471,46,236
4.557574871,0.010272206,-0.295603388,-1.02145004,0.347184151,31,233
4.688260562,0.464296279,-0.557501708,-0.712535652,-0.057185005,40,488
4.849239788,0.376814271,-0.655027569,-0.823960848,-0.017308647,34,239
4.76355446,0.311346851,-0.527720742,-0.753620798,-0.5405799,35,232
4.793409733,0.526813043,-0.485795365,-0.742617869,-0.142288284,41,232
4.731829366,0.484331098,-0.291571398,-0.606981045,-0.049277003,36,237
4.794917701,0.477559278,-0.513484329,-0.358346545,-0.057648062,23,239
4.937507514,0.441969764,-0.352209294,-0.48339641,-0.256322388,46,243
5.052156681,0.72880008,-0.398402136,-0.372269403,0.002330664,41,237
5.086498554,0.576640579,-0.802131191,0.01989699,0.534691471,27,231
5.029524996,0.67174462,-0.122846959,-0.45051941,-0.170530943,37,235
4.550375243,0.336748666,0.076289778,-0.252956827,0.131448426,21,236
5.372543889,0.717322441,-0.186955287,-0.274470189,0.271225025,35,241
5.641825185,0.737765396,0.002845368,-0.254395857,0.154538015,54,242
5.384524269,0.715626417,0.00066827,-0.133071999,0.012589878,45,231
5.626311798,0.756186325,0.040945065,-0.230357984,0.150009854,54,231
5.457075433,1.027076302,0.61054561,-2.488668229,2.267183559,23,233
6.392088817,0.271090273,-0.092540656,-2.122189436,2.011353838,36,462
2.655841668,0.178095133,-0.112965302,-0.212582369,1.184479454,25,238
5.072647814,0.734754982,-0.318761984,-0.518095045,-0.268721217,43,241
4.881229233,0.564816683,-0.292688085,-0.462731031,-0.246545645,37,471
5.310613244,0.853014194,-0.118543262,-0.183278924,-0.013563799,40,234
5.421263455,0.767965348,0.015212807,0.161430254,0.569007347,25,483
4.983956641,0.725938743,-0.085628809,-0.15350021,0.436645437,46,236
5.657674313,0.946311241,0.048298127,-0.124701875,0.676539831,34,234
3.915830197,0.647263718,-0.215308485,-1.33589143,0.563944769,23,238
5.673874761,1.250829884,0.135815126,-0.026989534,0.528161877,42,233
2.20819501,-0.168429703,-1.380818234,-1.210076391,0.689454978,30,240
5.541465807,0.991385316,0.096002888,-0.0162864,0.149984074,35,239
5.936785523,1.050578858,0.08877375,-0.051647671,0.181007933,35,467
3.286326803,-0.190416261,-0.881218125,-1.639668489,0.924276618,23,242
5.568832351,1.051415894,0.261284927,0.09196701,0.399892489,22,241
5.580776433,1.208957629,0.253878127,0.015245109,0.372594735,20,473
6.929020225,-0.109564118,-0.873452302,-4.126730762,0.542415418,44,242
4.970777835,0.776964438,-0.058714841,-0.223588424,-0.029259973,33,242
5.048045121,0.814157803,-0.116572011,-0.353907355,0.412223256,33,243
4.87832024,0.727038849,-0.399104283,-0.408180907,0.116159161,40,244
4.793726408,0.526100568,-0.280527641,-0.516411411,-0.276785912,34,238
4.887029801,0.580664291,-0.394685259,-0.542021335,0.073812788,41,231
4.898460515,0.504508976,-0.341535476,-0.46987386,0.185531834,30,235
4.882999159,0.587966936,-0.297145776,-0.56849929,-0.384595061,33,234
2.213004607,-0.483651333,-0.662264142,-3.388414933,1.548665622,40,486
5.315132458,0.767959491,-0.176717728,-0.365552869,-0.066213635,34,467
5.0408684,0.631949265,-0.076662044,0.016320478,0.298858137,24,241
5.610901488,1.030699673,0.064043693,-0.014526669,0.200390417,34,248
5.581383684,1.094781743,-0.173320713,-0.278432906,0.293609816,42,244
6.918492952,0.086289237,-0.336392293,-4.238910299,1.074111174,24,236
4.471801488,0.625472302,-0.410445722,-0.587171854,-0.002874856,39,241
4.303921641,0.14449698,-0.89054695,-0.956433863,-0.683005962,37,246
4.928792707,-0.035695322,-0.68582159,-0.866917844,-0.613236338,36,487
-0.190644512,-2.70795166,-3.516227569,-3.113077012,-2.412974405,15,239
5.008068079,1.126955525,0.078414037,0.017080759,0.233710543,39,247
5.035947583,1.149724091,0.118934561,-0.060379653,0.664782429,43,486
5.083520243,1.750112005,0.101955095,0.073028442,1.971224998,22,234
3.506583924,-0.163066871,-0.830141585,-1.254777829,0.455215973,34,236
5.26474604,0.389344852,-0.428922866,-0.522060368,-0.04837057,75,240
3.622302477,-0.036481207,-0.147988811,-1.28328212,-0.492490509,48,244
4.748392761,0.403814788,-0.66260085,-0.550148385,-0.183421589,20,469
4.918650972,0.479019456,-0.554784128,-0.484880033,-0.13582432,27,238
4.57098371,0.347380684,-0.34275614,-0.638257681,0.038913412,41,481
4.745529524,0.468030975,-0.317066808,-0.579689449,0.153456414,44,493
4.853887376,0.75824157,-0.422512242,-0.388886336,-0.058884092,21,478
5.86755737,0.839378201,-0.133397688,-0.348639798,0.165638003,42,497
2.596820682,0.6519667,-0.89197741,-1.674415404,1.595343191,13,244
5.017774286,0.762255892,-0.423688844,-0.471162076,0.046610493,38,239
4.828443207,0.511991234,-0.324376185,-0.675180038,0.195401491,36,164
3.931505379,0.355526314,-0.289317192,-0.86765251,1.060735714,22,491
3.87175578,1.957626197,0.364811072,-0.738319615,0.659326524,40,234
5.710470149,0.085113756,-0.482454836,-0.720867257,0.693155846,17,244
2.625262766,0.398235327,-0.192094452,-2.716679685,2.040923766,18,240
5.247991931,0.819524043,-0.247412362,-0.323361342,0.1282289,41,239
4.816166473,0.635619049,-0.578889631,-0.566335643,0.190046833,38,238
5.236274545,0.62692823,-0.137997051,-0.507370552,-0.270885034,39,242
5.173491724,0.739414952,-0.291809333,-0.553038685,-0.32425591,37,240
4.683411956,0.406479231,-0.332360683,-0.551865386,0.03342397,36,240
4.677309767,0.572761505,-0.499599518,-0.615259955,0.043946253,39,234
6.491894091,-0.104741573,-0.277853891,-1.481227286,-0.543323976,42,249
4.91595518,0.592832487,-0.375619692,-0.659704837,-0.351962597,34,244
5.671507122,-0.154162515,-0.4746196,-1.005412894,2.577066712,16,477
2.304852704,2.058467491,1.226951845,1.439530044,1.257898525,16,243
4.941160105,0.452441639,-0.476767785,-0.67710937,-0.505996776,36,484
5.147338677,0.429169038,-0.501862052,-0.335567403,0.00486434,21,243
4.742414024,0.497127789,-0.594576273,-0.724272009,-0.096927679,39,239
4.683728588,0.451738564,-0.628563705,-0.733908236,-0.132708725,39,237
4.762512517,0.287136206,-0.668412071,-0.740431424,-0.111411532,42,248
5.015059243,0.357006924,-0.473558684,-0.71351508,-0.487577687,47,243
4.865996083,0.454080022,-0.536713212,-0.701796682,-0.034169018,49,483
4.758515033,0.516801961,-0.471676143,-0.63485836,-0.041414648,41,237
4.891682237,0.343727135,-0.426525142,-0.539025775,-0.360841122,45,244
8.105180792,0.757959542,-0.775414858,-0.97886988,0.418512398,16,245
5.149629946,0.796894718,-0.617099842,-0.636117106,0.123035213,41,241
1.893770101,-0.028571359,-0.279441173,-1.419252261,1.189190605,47,473
5.260699229,0.488837693,-0.305071098,-0.510674034,-0.271049765,30,241
5.166476502,0.565723945,-0.369925772,-0.546233156,-0.032179104,55,235
2.664276057,-0.119646616,-0.548913836,-1.218114695,-0.047830755,33,484
3.39119173,0.279915774,-0.129008067,-1.357354428,-0.383852556,39,472
4.518492746,0.326075744,-0.681289243,-0.7503691,-0.368618382,23,248
4.494527907,0.162303079,-0.610484441,-0.836149817,-0.318371256,39,244
4.893547743,0.278538557,-0.772506365,-0.638796754,-0.359480922,22,241
4.950696893,0.373932381,-0.645013994,-0.719121399,-0.277334389,42,234
4.375081056,-0.024136152,-0.859951484,-1.925266188,1.219627395,33,239
4.653092909,0.508128408,-0.532560901,-0.517174437,-0.201615462,21,232
4.910637538,0.265009247,-0.582834834,-0.723460695,-0.126603357,32,244
4.640893878,0.321131108,-0.530964525,-0.66713129,-0.514793719,58,244
4.754257044,0.288975558,-0.474057727,-0.610565664,-0.452166705,37,247
4.969969708,0.429389602,-0.431566581,-0.507211935,-0.263101533,41,241
5.004523471,0.699504116,-0.361159967,-0.471346947,-0.073095791,43,250
4.894728166,0.385911705,-0.320192818,-0.380088275,-0.057060964,23,249
5.227559946,0.559185326,-0.206282009,-0.498864295,0.185851905,44,490
5.034472339,0.675060992,-0.25565549,-0.386405425,0.25126254,41,246
5.120116738,0.707828077,-0.094125672,-0.36431135,-0.153239776,33,484
5.374542697,0.708768691,-0.015059169,-0.181826187,0.134157824,29,244
5.27271617,0.969533306,-0.17145376,-0.135138037,0.238260225,21,237
5.474915938,0.788294438,-0.102981708,-0.233653976,-0.113288295,41,489
4.949151685,0.511333251,-0.330597065,-0.562825997,-0.357620765,44,248
4.372568617,0.248753705,-0.64049602,-0.713855455,-0.509845516,40,483
4.684407773,0.2275876,-0.649421242,-0.792741748,-0.392322353,19,488
3.044839431,0.157144589,-0.363004636,-0.729338141,-0.022045066,25,238
3.910754736,-0.207926988,-0.988852757,-1.231727712,-0.529710889,37,234
4.658935108,-0.415893926,-0.785533284,-1.23705791,-0.833180315,69,479
6.71793369,2.571072179,1.647473831,1.847091352,2.200417985,22,484
7.088663995,3.71478975,2.713021549,2.502646548,3.167371367,21,240
6.112361218,2.862474525,1.643639657,0.939313931,1.32803369,23,236
3.453259697,-1.539494245,-2.258801602,-2.091624884,-1.666811466,26,244
4.046649232,-0.812559322,-1.477044383,-1.613002344,-1.27894393,30,241
4.469460578,-0.100336814,-0.979624152,-1.029312348,-0.709897855,20,244
4.69889607,0.184178629,-0.656998091,-0.806486276,-0.314298285,21,239
5.817334935,1.544299813,0.804831258,0.809335395,1.317682465,22,488
6.65462133,2.515812436,1.686946967,1.446722089,1.740206729,22,235
5.846476471,0.483390647,-0.278694344,-0.099641882,1.359630921,42,236
4.037633297,-0.375638644,-1.100135351,-1.272519724,-0.7163443,69,244
0.572514188,-4.76713103,-5.586564301,-5.331908748,-4.499253866,30,246
1.435276272,-3.734525548,-4.333995052,-3.941255088,-3.531375016,30,491
3.586825157,-0.011271708,-0.504728338,-2.670717064,1.105907279,21,243
5.370975142,1.16102148,0.27324147,0.175168052,0.448898372,36,483
5.667077745,1.398512085,0.591659713,0.449287836,1.068638815,39,244
5.753362301,1.538978764,0.544502723,0.445420217,0.984615848,46,250
5.236208994,0.767154076,-0.289474433,-0.394109911,0.128459794,40,249
4.036683003,-0.168847703,-1.173464795,-1.336012661,-0.553884225,40,233
4.107690988,-0.243657962,-0.960835632,-0.812800588,-0.486998415,22,233
4.092908741,-0.187252814,-1.04579346,-1.093367117,-0.248325463,39,237
3.474480076,0.195229053,-0.14063377,-0.888414754,0.064516758,57,241
5.23672335,-0.357362096,-0.541339605,3.300766259,5.078230534,40,229
5.433635733,1.429706783,0.399705989,0.330269413,1.224256195,41,227
5.678520363,1.622888142,0.768144162,0.86022008,1.232081727,30,227
6.013846023,1.820579683,1.092874561,0.750619679,1.64180144,29,239
5.492466359,1.790996854,0.693512434,0.234240558,0.695683981,23,228
5.349404783,0.982836849,0.205580287,0.045392822,0.313730072,24,447
6.027086515,0.173218191,-1.104657078,-1.298483277,-0.109573278,16,459
5.064978664,0.587358372,-0.388135447,-0.533323578,0.003408344,32,231
4.586458582,0.331153188,-0.549821705,-0.621038126,-0.443443392,40,227
4.237348545,0.280053353,-0.488063765,-0.703383516,-0.391140083,23,451
4.889913696,0.971961402,0.212814999,-0.238017779,0.243992292,59,227
4.431661684,0.455154366,-0.307991174,-0.049785854,0.193713317,20,462
5.131286898,1.057581477,0.107910575,-0.264023162,0.520623447,25,231
2.589685746,0.389275879,0.127866864,0.682788022,0.389300842,43,471
3.21618988,0.100481378,-0.301791803,-0.547454814,0.364744721,19,456
4.478719007,0.83790758,-0.101084493,-0.432252465,0.266798783,32,233
4.604034284,0.904858629,0.417171861,-1.312375462,2.976671163,41,226
4.652041527,0.001412815,-0.808224123,-1.021715303,-0.844540849,34,221
4.170072049,0.082712248,-0.890425271,-1.039297628,-0.24339528,60,232
4.271855777,0.059434458,-0.771619054,-0.975459,-0.802291337,36,231
4.422454767,0.144064397,-0.855297334,-0.913561353,-0.519555312,21,227
4.223214008,0.166976433,-0.84070514,-0.983940793,-0.230308274,39,442
4.637819059,0.471334524,-0.574634974,-0.798205725,-0.400009774,27,221
4.590890701,0.057397123,-0.76397207,-0.643872029,-0.294109666,22,458
3.274288288,0.518622679,-0.740783742,-0.649787065,0.160199321,38,227
6.056543269,-0.026195282,-0.472998871,-2.418788737,0.383447442,30,221
4.90463431,0.500356166,-0.757420479,-0.626755592,-0.048454754,27,226
4.737946131,0.287244071,-0.639897138,-0.837312968,-0.072592158,30,230
4.424777611,0.324234654,-0.879838952,-0.80958977,-0.352949577,25,450
4.832857368,0.316715393,-0.696072266,-1.176639165,-0.674519191,27,220
4.762429364,-0.014958657,-0.740917562,-1.11016152,-0.677920253,29,228
5.089269663,0.265041831,-0.459697743,-0.609608169,-0.390971537,31,228
5.809319661,0.700823299,-0.13859328,-0.616278073,-0.009747903,29,223
5.65086981,0.626438637,-0.184142648,-0.419816246,0.055098679,59,228
5.386036747,0.116063046,-0.794435879,-1.003399531,-0.631077015,29,450
6.247075817,0.962512557,0.162421575,0.073227124,0.709634514,42,234
6.117187506,1.091363368,0.137651641,-0.05323653,0.67929137,35,228
5.595669625,-0.245130018,-0.496068768,-0.436706213,0.33788197,66,231
6.311400786,1.179936702,0.221319436,-0.163204135,0.381878402,27,226
6.089720831,0.921122585,0.080566002,-0.274488786,0.17735492,24,236
3.921798119,0.32573986,-0.410058983,-0.587670828,0.734311352,48,235
5.638055049,0.843771684,0.171782068,0.01771986,0.345671962,20,226
5.833078509,0.890792506,0.158672624,0.038920277,0.724704095,32,234
5.797399951,0.23652863,-1.409969042,-1.634111704,0.257353245,17,231
1.919605186,0.078184449,-0.311413988,-1.893859589,1.208751882,27,475
5.162570351,0.080202891,-0.629241706,-0.741916061,-0.029685635,44,237
6.326511334,0.963339048,0.109696198,-0.242825605,0.385085855,24,233
6.52116891,1.152094338,0.223544197,0.063989667,0.622744264,21,226
5.349887544,0.460624635,-0.41268414,-1.010203806,-0.574310913,23,235
5.631136262,0.214065339,-0.532465076,-0.704649038,-0.132612721,52,232
5.614012684,0.214647251,-0.683949086,-0.623190576,-0.463715729,33,482
6.792392586,0.245179868,-0.975252783,-0.630024164,0.964692041,46,235
5.711727939,0.575618656,-0.157074903,-0.334402496,0.275997118,44,234
5.559515296,0.781645994,-0.213151093,-0.451168082,-0.018395839,20,244
5.541206536,0.603430133,-0.040073695,-0.265181326,0.362492176,39,251
5.468576461,0.596226365,-0.087336698,-0.298046775,0.018218319,29,481
5.865987269,0.711186697,-0.061166537,-0.35253645,0.087879071,20,488
3.558214771,0.095634052,-0.308135158,-1.395319936,-0.404672523,41,250
5.316161713,0.686902025,-0.185774137,-0.308483322,0.445885863,34,239
5.612672725,0.643928753,-0.030835882,-0.200980836,0.413699205,45,248
6.076100076,0.718679335,0.076912363,-0.101874595,0.211281996,25,252
5.860230548,0.668153277,-0.197741365,-0.32717183,0.220730631,37,248
5.68112046,0.756688289,-0.39351784,-0.444517494,0.171189973,42,235
5.586649908,0.409790041,-0.342620378,-0.579251252,-0.133553864,30,486
5.385828349,0.41414412,-0.436137995,-0.668203135,-0.01275604,38,246
6.286194196,0.130250626,-0.591853028,-2.746821877,0.215081787,31,244
5.223533276,0.387370294,-0.715186536,-1.056710635,-0.619912204,20,244
5.220945362,0.127003336,-0.894925908,-0.898562528,-0.548626706,22,489
4.819344498,-0.1773918,-0.856931752,-1.033544311,-0.355454535,34,246
7.088255912,0.132796401,-1.285739396,-0.939135799,0.394796526,17,246
4.862050908,-0.094799036,-0.954504945,-1.088330273,-0.416045813,39,237
4.889780446,-0.140363161,-0.830593023,-1.128461799,-0.442936204,37,488
5.203011041,-0.210128912,-0.924997093,-1.094513779,-0.440849037,55,491
8.078794926,0.763975499,-0.523769104,-0.54584234,0.014108091,14,483
5.500514752,-0.049263065,-0.881642476,-1.055188151,-0.857311257,34,498
4.928988528,-0.134735589,-0.857314665,-1.075677057,-0.43944251,59,242
5.309345081,0.042159013,-0.802313558,-1.096866739,-0.633435272,28,239
1.532941506,0.027117077,-1.663352358,-2.178512561,1.662693493,13,241
5.18976056,0.226062125,-0.695736419,-0.79662007,-0.184368753,43,246
5.024546174,0.115685168,-0.710465542,-0.905506452,-0.667851132,36,239
